,CustomerKey,Gender,Name,City,State,Zip Code,Country,Continent,b_day,b_month,b_year
8967,1269051,Male,Frank Upchurch,Auberry,California,93602,United States,North America,20,11,1995
8968,1269109,Female,Alice Turner,Philadelphia,Pennsylvania,19154,United States,North America,22,2,1991
8969,1269245,Female,Julia Vincent,Mountain View,California,94041,United States,North America,22,6,2000
8970,1269390,Female,Mary Thomas,Colorado Springs,Colorado,80903,United States,North America,20,5,1991
8971,1269780,Male,Earl Swett,Decatur,Illinois,62522,United States,North America,2,1,1979
8972,1269972,Female,Andrea Martinez,Newark,Arkansas,72562,United States,North America,1,9,1996
8973,1270042,Female,Diane Harbuck,Warminster,Pennsylvania,18974,United States,North America,23,9,1954
8974,1270130,Female,Pauline Garcia,Elkin,North Carolina,28621,United States,North America,26,8,1973
8975,1270231,Male,John Coleman,Melbourne,Florida,32901,United States,North America,23,7,1988
8976,1270426,Male,Allen Allen,Houston,Texas,77032,United States,North America,14,4,1983
8977,1270478,Male,John Kwan,Omaha,Nebraska,68114,United States,North America,1,4,1962
8978,1270510,Male,Dale Emmert,Chattanooga,Georgia,37403,United States,North America,27,7,1952
8979,1270520,Male,Enrique Fett,Minneapolis,Minnesota,55406,United States,North America,17,2,1974
8980,1270627,Female,Terry Pimental,Wilmington,North Carolina,28412,United States,North America,11,1,1985
8981,1270898,Female,Roxana Blankinship,Dallas,Texas,75287,United States,North America,6,9,1959
8982,1270948,Male,Richard Cutshaw,Southfield,Michigan,48075,United States,North America,7,9,1951
8983,1271222,Male,Michael Jackson,Dallas,Texas,75207,United States,North America,14,5,1943
8984,1271239,Female,Amber Breeden,Lubbock,Texas,79401,United States,North America,12,9,1997
8985,1271549,Female,Louise Erwin,Racine,Ohio,45771,United States,North America,31,1,1963
8986,1271830,Female,Olga Schultz,Red Hook,New York,12571,United States,North America,29,7,1999
8987,1271947,Male,Angel Gallop,Palmdale,California,93550,United States,North America,20,1,1945
8988,1271984,Female,Margaret Anderson,Houston,Texas,77075,United States,North America,27,11,1936
8989,1272086,Male,David Moore,Philadelphia,Pennsylvania,19103,United States,North America,21,9,1989
8990,1272285,Female,Mary Tibbetts,Ellicott City,Maryland,21042,United States,North America,26,2,1965
8991,1272438,Female,Sylvia Lawson,Southfield,Michigan,48075,United States,North America,11,11,1984
8992,1272497,Female,Rebecca Maynard,Franklin,Georgia,30217,United States,North America,4,11,1951
8993,1273372,Female,Michele Selby,Reno,Nevada,89501,United States,North America,1,2,1969
8994,1273533,Male,Jose Thomas,Tarrytown,New York,10591,United States,North America,15,10,1980
8995,1273672,Male,Gary Lucia,Jackson,Wyoming,83001,United States,North America,27,5,1999
8996,1273696,Female,Dawn Simon,Chicago,Illinois,60606,United States,North America,5,11,1942
8997,1273698,Female,Cassandra Bacon,Biddeford,Maine,4005,United States,North America,15,1,1951
8998,1273745,Male,Clemente Hill,Canonsburg,Pennsylvania,15317,United States,North America,2,10,1944
8999,1273763,Female,Elizabeth Thompson,Springfield,Massachusetts,1105,United States,North America,4,3,1985
9000,1273792,Male,Richard Cushing,Wichita,Kansas,67203,United States,North America,18,10,1957
9001,1273837,Male,Jose Clark,Thomasville,Missouri,65438,United States,North America,27,12,1954
9002,1274287,Female,Sara Howe,Cleveland,Ohio,44115,United States,North America,31,1,1972
9003,1274462,Male,Joseph Roche,San Francisco,California,94115,United States,North America,25,12,1936
9004,1274532,Male,Mark Gonzalez,Walterboro,South Carolina,29488,United States,North America,12,9,1965
9005,1274790,Male,Billy McMahon,Harlingen,Texas,78550,United States,North America,22,6,1992
9006,1274793,Male,Jessie Whitt,Hay Springs,Nebraska,69347,United States,North America,2,10,1999
9007,1274951,Female,Towanda Holton,Charleston,South Carolina,29424,United States,North America,18,7,1956
9008,1275016,Male,Michael Kawakami,Jacksonville,Florida,32202,United States,North America,18,5,1969
9009,1275055,Male,Charles Levay,Westerville,Ohio,43081,United States,North America,27,7,1948
9010,1275061,Female,Margaret Bayne,Bristol,Virginia,24202,United States,North America,29,6,1943
9011,1275472,Male,David Quinney,Pensacola,Florida,32501,United States,North America,18,4,1942
9012,1275496,Female,Anette Sawyers,Providence,Rhode Island,2908,United States,North America,11,10,1996
9013,1275802,Male,Daniel Davis,Peoria,Illinois,61604,United States,North America,20,8,1941
9014,1276047,Male,Gregg Pfeiffer,Jacksonville,Florida,32216,United States,North America,12,12,1972
9015,1276079,Female,Hope Gibbs,Phoenix,Arizona,85034,United States,North America,23,8,1973
9016,1276232,Female,Erica Bradley,Tulsa,Oklahoma,74146,United States,North America,7,6,1966
9017,1276329,Female,Bonnie Maldonado,Elmore City,Oklahoma,73035,United States,North America,10,3,1968
9018,1276345,Female,Beulah Brown,Knoxville,Tennessee,37919,United States,North America,20,2,1957
9019,1276578,Female,Leigh Shaner,White Plains,New York,10601,United States,North America,8,6,1970
9020,1276598,Female,Lisa Comeaux,Worthington,Ohio,43085,United States,North America,12,8,1943
9021,1276606,Female,Edith Cotton,Elk Lake,Wisconsin,54739,United States,North America,1,2,1942
9022,1276810,Male,Don Stewart,Seattle,Washington,98122,United States,North America,20,10,2001
9023,1276836,Male,Jose Shirley,Savannah,Georgia,31405,United States,North America,29,9,1952
9024,1276853,Male,Roberto Jones,Fort Worth,Texas,76102,United States,North America,11,11,1957
9025,1276975,Female,Shirley Elmore,Niles,Michigan,49120,United States,North America,10,12,1962
9026,1277143,Female,Louise Roberts,Syracuse,New York,13206,United States,North America,29,6,1992
9027,1277243,Male,Mark Enloe,Kansas City,Missouri,64130,United States,North America,28,1,1956
9028,1277272,Male,Eddie Short,Hayward,California,94541,United States,North America,8,7,1980
9029,1277565,Female,Margaret Czajkowski,Oklahoma City,Oklahoma,73102,United States,North America,22,7,1958
9030,1277723,Male,Todd Mendez,Los Altos,California,94022,United States,North America,12,9,1966
9031,1277798,Male,Christopher Freeman,Corpus Christi,Texas,78476,United States,North America,30,6,1995
9032,1277876,Male,John Gonzalez,Hyattsville,Maryland,20781,United States,North America,14,8,1992
9033,1277888,Male,Corey Powers,Baton Rouge,Louisiana,70814,United States,North America,20,5,1961
9034,1277945,Female,Ruth Garcia,Hickory Hills,Illinois,60457,United States,North America,16,5,1975
9035,1277982,Female,April Newton,Unionville,Virginia,22567,United States,North America,24,9,1946
9036,1278100,Male,Harry Girton,Phoenix,Arizona,85003,United States,North America,16,2,1941
9037,1278242,Male,Dallas Freeman,Penns Neck,New Jersey,8540,United States,North America,25,1,1948
9038,1278417,Male,Wilson Cody,High Point,North Carolina,27260,United States,North America,25,11,1959
9039,1278507,Male,Nicholas Sawyer,Beaverton,Oregon,97008,United States,North America,29,1,1985
9040,1278561,Female,Karen Milner,Fort Jennings,Ohio,45844,United States,North America,8,11,1950
9041,1278619,Male,Brian Cobb,Salt Lake City,Utah,84111,United States,North America,10,4,2001
9042,1278642,Female,Cindy Phillips,Longview,Texas,75604,United States,North America,3,8,1940
9043,1278844,Female,Carrie McAlexander,Chickasha,Oklahoma,73018,United States,North America,13,7,1940
9044,1279175,Male,Kevin Gross,Winner,South Dakota,57580,United States,North America,7,10,1974
9045,1279307,Male,Brian Burgess,Hartford,Connecticut,6103,United States,North America,10,2,1991
9046,1279342,Male,Harold Valdez,New York,New York,10016,United States,North America,21,4,1941
9047,1279546,Female,Mae Jackson,Mechanic Falls,Maine,4256,United States,North America,3,3,1978
9048,1279593,Male,Ronnie Imler,New Brunswick,New Jersey,8901,United States,North America,7,12,1967
9049,1279867,Female,Raven Hancock,Garden City,New York,11530,United States,North America,10,8,1937
9050,1280639,Male,John Ellis,Binghamton,New York,13901,United States,North America,10,6,1945
9051,1280672,Male,Carl Ortega,Las Vegas,Nevada,89109,United States,North America,11,10,1982
9052,1280813,Male,Raymond Zimmerman,Houston,Texas,77077,United States,North America,3,3,1989
9053,1280832,Female,Marie Arrington,Sharonville,Ohio,45241,United States,North America,20,12,1979
9054,1281023,Female,Kathleen Quijano,Orange,California,92668,United States,North America,31,7,1939
9055,1281027,Male,Alex Rees,Peoria,Illinois,61602,United States,North America,22,6,1989
9056,1281061,Female,Ruth Wrigley,Oakland,California,94612,United States,North America,24,8,1993
9057,1281306,Female,Mary Hicks,Philadelphia,Delaware,19107,United States,North America,27,10,1968
9058,1281531,Female,Lori Nunez,Gardena,California,90247,United States,North America,29,9,1989
9059,1281684,Female,Doris Thomas,Plymouth Meeting,Pennsylvania,19462,United States,North America,13,7,1953
9060,1281731,Female,Leslie Shapiro,Rochester,New York,14608,United States,North America,16,8,1955
9061,1281867,Male,Michael Stockwell,Irvine,California,92614,United States,North America,17,8,2000
9062,1282276,Male,Martin Powell,Kansas City,Missouri,64106,United States,North America,8,3,1946
9063,1282455,Female,Georgia Maguire,Anaheim,California,92805,United States,North America,20,1,1951
9064,1282672,Male,Johnnie Yates,Carrington,North Dakota,58421,United States,North America,21,8,1963
9065,1282783,Male,Juan Larsen,Burien,Washington,98168,United States,North America,30,8,2001
9066,1282801,Female,Cassandra Garzon,Baton Rouge,Louisiana,70806,United States,North America,22,4,1990
9067,1282854,Male,Marcos Engle,Santa Ana,California,92705,United States,North America,31,12,1952
9068,1283320,Male,Gerald Shultz,Grand Prairie,Texas,75051,United States,North America,17,8,1987
9069,1283754,Female,Dorothy Nutter,Santa Fe Springs,California,90670,United States,North America,12,9,1949
9070,1283914,Male,Douglas Morales,Cankton,Louisiana,70584,United States,North America,16,4,1952
9071,1283971,Female,Kristen Lam,Dallas,Texas,75247,United States,North America,20,6,1970
9072,1284129,Male,Clyde Bloodworth,Alhambra,California,91801,United States,North America,24,7,1991
9073,1284180,Female,Becky Amend,Tulsa,Oklahoma,74133,United States,North America,3,2,1937
9074,1284244,Female,Rebecca Conboy,New York,New York,10016,United States,North America,21,10,1961
9075,1284322,Female,Mary Dalton,Bay City,Texas,77414,United States,North America,25,10,1939
9076,1284353,Male,Tracy Bell,Buffalo,New York,14214,United States,North America,31,12,1982
9077,1284621,Female,Loida Leahy,Greenville,Texas,75401,United States,North America,7,7,2001
9078,1284640,Female,Velma Kreps,Los Angeles,California,90017,United States,North America,10,5,1973
9079,1284668,Male,Bruce Bahena,Albany,New York,12210,United States,North America,28,1,1937
9080,1284776,Female,Echo Brown,Angola,Indiana,46703,United States,North America,26,1,1982
9081,1284778,Male,Earl Smith,Beatrice,Nebraska,68310,United States,North America,19,1,1993
9082,1284918,Female,Imelda Vigil,Bensenville,Illinois,60106,United States,North America,18,1,1984
9083,1284953,Male,Jim Cosby,Oakland,California,94612,United States,North America,17,5,1949
9084,1285539,Female,Carmen Gustafson,Pensacola,Florida,32501,United States,North America,9,11,1952
9085,1285541,Male,Ramon Petties,Tullahoma,Tennessee,37388,United States,North America,28,9,1959
9086,1285548,Male,Angelo Cook,Unalaska,Alaska,99685,United States,North America,6,9,1966
9087,1285725,Female,Frances Finch,Denver,Colorado,80202,United States,North America,2,4,1963
9088,1285972,Female,Sherice Turner,Brookfield,New York,13314,United States,North America,6,12,1991
9089,1286403,Male,Michael Floyd,Nashville,Tennessee,37205,United States,North America,19,5,1967
9090,1286466,Female,Candice Cochran,Richmond,Virginia,23224,United States,North America,12,2,1973
9091,1286508,Male,Harry Wright,Jersey City,New Jersey,7304,United States,North America,20,1,1973
9092,1286602,Female,Frances Colbert,Charleston,West Virginia,25301,United States,North America,24,3,1991
9093,1286816,Male,Jeff Beckett,Indianapolis,Indiana,46225,United States,North America,20,10,1944
9094,1286959,Male,Michael Smith,Butte,Montana,59701,United States,North America,25,8,1956
9095,1287333,Female,Lena Gilmore,Austell,Georgia,30001,United States,North America,25,3,1968
9096,1287610,Female,Angela Cain,Corydon,Kentucky,42406,United States,North America,1,7,1960
9097,1287767,Male,Michael Watts,Little Rock,Arkansas,72211,United States,North America,3,10,1953
9098,1287822,Female,Annie Jones,Chicago,Illinois,60606,United States,North America,17,6,1936
9099,1287862,Female,Judith Parrish,San Antonio,Texas,78240,United States,North America,24,5,1938
9100,1288183,Female,Denise Lewis,Westfield,North Carolina,27053,United States,North America,10,6,1983
9101,1288206,Male,William Lang,Little Rock,Arkansas,72211,United States,North America,1,4,1988
9102,1288319,Male,Juan Schwartz,Lexington,Kentucky,40507,United States,North America,7,11,1998
9103,1288469,Male,Bryce Murphy,Anaheim,California,92801,United States,North America,29,3,1968
9104,1288552,Male,Ernesto Yocum,Spokane,Washington,99201,United States,North America,4,6,1976
9105,1288611,Female,Karen Richardson,East Grand Forks,North Dakota,56721,United States,North America,19,10,1967
9106,1288708,Male,Bradley Wilbanks,Jacksonville,Florida,32202,United States,North America,15,5,1963
9107,1288830,Female,Mary Duncan,Coleridge,Nebraska,68727,United States,North America,11,1,2000
9108,1288961,Female,Griselda Johnson,Houston,Texas,77006,United States,North America,2,4,1958
9109,1288969,Female,Rochelle Albritton,Plains,Pennsylvania,18705,United States,North America,21,7,1935
9110,1288974,Female,Frances Roberts,San Fernando,California,91340,United States,North America,25,2,1944
9111,1289001,Female,Patricia Franklin,Fredericksburg,Virginia,22401,United States,North America,24,10,1939
9112,1289129,Male,Robert Rosenberg,Duluth,Minnesota,55811,United States,North America,30,8,1987
9113,1289166,Female,Clemmie Muniz,Biloxi,Mississippi,39531,United States,North America,23,4,1965
9114,1289422,Female,Gracie Winstead,Bend,Oregon,97701,United States,North America,1,11,1960
9115,1289467,Female,Doris Flynn,Boston,Massachusetts,2210,United States,North America,14,12,1970
9116,1289480,Female,Stacy Miller,Reno,Nevada,89501,United States,North America,11,8,2000
9117,1289490,Female,Sue Johnson,Portland,Oregon,97209,United States,North America,27,8,1961
9118,1290119,Female,Josephine Holmes,Texas City,Texas,77591,United States,North America,20,1,1974
9119,1290284,Female,Betty Emmanuel,Clarksburg,Missouri,65025,United States,North America,12,12,1971
9120,1290423,Female,Helen Cousar,Las Vegas,Nevada,89121,United States,North America,13,11,1977
9121,1290504,Male,Shannon Lemay,Coffeyville,Kansas,67337,United States,North America,10,1,2000
9122,1290828,Male,Michael Hoyos,Buffalo,New York,14202,United States,North America,27,11,2001
9123,1290859,Male,Frank Harvey,Millville,Pennsylvania,17846,United States,North America,18,11,1998
9124,1291365,Male,Eddie Hardin,Indianapolis,Indiana,46225,United States,North America,18,5,1962
9125,1291393,Male,Robert Green,Santa Ana,California,92770,United States,North America,2,8,1976
